Ðîñò;Âåñ;Ïîë
182.0579726;90.79646574;1
172.4772309;75.1763836;1
160.0356976;68.63971515;1
169.6738261;79.35972359;1
167.6846828;79.18916103;1
164.8710071;75.39406923;1
173.998283;87.97372313;1
177.8627748;86.12787512;1
163.9543889;67.47731125;1
184.0522809;101.2768754;1
177.7083367;86.6509966;1
176.0713713;78.21092951;1
176.7160799;86.8694679;1
176.9728946;87.11640713;1
175.8422166;80.54090685;1
163.6989047;73.75015749;1
171.3260717;80.65577702;1
186.6769472;97.42396733;1
180.2601511;92.70302188;1
189.7266277;102.2731911;1
173.1977655;86.28953536;1
177.4342967;94.29328174;1
170.681678;80.41431461;1
172.3181527;87.41119503;1
180.0275472;98.9712193;1
180.9575036;87.08265807;1
189.1359859;99.68839295;1
176.6653017;83.33383099;1
179.3418448;83.25504787;1
172.5818997;83.31255213;1
183.3524204;97.89959797;1
172.9045389;80.52374758;1
174.3464257;79.82401773;1
174.8262093;90.85297934;1
172.7712782;82.53366642;1
187.0238337;97.75716949;1
171.0773084;77.62378774;1
187.5583864;97.06689513;1
168.5496269;77.12191954;1
183.3208334;90.10658579;1
181.3776361;93.25122742;1
179.4989125;89.80660475;1
167.2289498;74.82493677;1
182.2851302;91.71455583;1
180.0066667;91.5789275;1
177.4032851;85.57199388;1
178.8382214;90.13100865;1
179.8970308;78.89504642;1
169.3560419;83.1919897;1
167.6068986;83.37005177;1
174.0587275;77.50042213;1
173.5126419;83.79993105;1
173.3876381;76.74604749;1
168.8479271;89.63555975;1
163.4806999;67.78121876;1
174.6791939;79.06422222;1
183.9817149;90.74160205;1
180.2181025;88.11277545;1
184.173941;93.76379632;1
178.7698536;89.53810014;1
183.7374258;98.28275633;1
183.0238783;99.83424814;1
177.8942721;79.80865298;1
175.876053;85.99902591;1
163.4984115;69.84493939;1
176.5171417;85.45089344;1
164.1045703;78.14783102;1
181.3851461;95.43338344;1
174.6346284;79.53195915;1
171.4945004;71.61842121;1
176.3784592;91.74979471;1
168.9972545;79.90443468;1
172.9484512;80.93107185;1
172.7684585;79.03181989;1
168.0839765;75.59211241;1
179.8431984;89.01064051;1
173.2597695;87.44452511;1
179.5623558;90.686103;1
182.6184934;97.98324332;1
181.0498329;95.19280304;1
165.3515496;74.49363362;1
168.8818796;78.61789377;1
182.9358155;91.94858843;1
173.6420519;81.60956429;1
177.6022442;82.41806539;1
185.8969075;91.2559264;1
174.3559386;78.25332772;1
177.2929145;83.57916801;1
166.1685982;75.98731592;1
174.717898;79.74548634;1
168.3369963;71.83097981;1
183.8644254;90.4521085;1
172.8206255;79.07912763;1
182.2713239;95.9463355;1
180.1371671;89.26770991;1
184.6468854;100.166152;1
180.5530043;94.14312113;1
178.0320146;100.0106179;1
181.8992706;95.2562016;1
192.9921829;102.7093127;1
181.1011272;90.37291372;1
169.968754;72.75837217;1
180.6286069;92.06045839;1
179.3198871;88.68183445;1
174.0107928;83.2867339;1
162.1655928;67.06894125;1
174.8013534;83.77256379;1
170.4274416;84.85197298;1
168.4695558;74.2617481;1
177.866191;91.1190269;1
166.7304731;77.19460701;1
170.7685287;84.47836601;1
181.0865857;92.03844494;1
176.4304989;92.05011388;1
174.9984287;88.95068896;1
176.82912;81.86255421;1
175.6097157;85.54651864;1
174.2747751;85.14249112;1
164.6457353;72.05318529;1
170.0402975;77.59864143;1
175.1065405;84.25339973;1
162.6404885;71.58749506;1
170.0100193;68.57104439;1
177.1616055;88.54481454;1
180.5794542;85.56979074;1
185.5459722;99.18881041;1
188.8464932;93.4318754;1
178.2695881;86.12964729;1
181.6783655;96.26051168;1
174.9529836;77.93671887;1
171.896674;81.3148445;1
182.1208356;96.16281724;1
174.7318091;89.65054238;1
169.3849615;79.24684271;1
185.5684963;88.70425669;1
186.7984443;93.4695543;1
182.4425526;90.23744457;1
194.2411149;111.669987;1
180.1704557;96.70974964;1
183.9963319;104.4145623;1
183.1319503;96.52862211;1
173.2965019;87.27967185;1
172.1106404;78.10269867;1
156.8818538;61.47129314;1
174.4852729;88.48793474;1
181.5534726;97.49682902;1
181.9984308;93.90890017;1
182.2487501;89.84991644;1
183.2924124;94.26953165;1
178.9379715;83.10157751;1
173.3728994;84.19346777;1
169.6790672;74.87989709;1
171.3302691;72.56662522;1
177.2450251;85.2928804;1
171.3184882;79.08746898;1
166.8597877;76.29595753;1
156.960129;61.63013492;1
186.9652463;99.78856152;1
163.0209667;77.00686804;1
176.0851394;87.65499568;1
178.8279982;88.62707966;1
160.1604657;71.40040887;1
171.9703907;77.15937787;1
196.7144147;105.5106934;1
176.97352;80.54331479;1
180.784027;83.99641952;1
172.65231;83.91159032;1
175.1631945;83.45836795;1
190.1467053;102.1681721;1
166.9688656;67.18394401;1
171.3104033;73.8523896;1
167.4439683;79.55738426;1
171.8604458;78.03154463;1
177.0011272;82.51097567;1
181.1565491;87.50470456;1
181.249855;88.86035045;1
165.8181613;74.35720392;1
181.7179277;92.41879128;1
170.3428748;80.95910186;1
162.310178;63.68920881;1
180.7594918;88.00933523;1
173.4808717;82.64551459;1
174.733909;81.21838069;1
152.3539373;51.20314714;1
173.6395123;85.61730911;1
173.3767674;77.70989728;1
190.5252586;100.4326935;1
173.8533282;90.42307517;1
165.0631658;72.15977795;1
179.6168508;94.85781144;1
189.0534733;103.5715097;1
158.1744398;69.96856722;1
169.9381471;74.53966563;1
178.282598;88.76094564;1
180.5375256;83.32294581;1
193.3363537;109.1329268;1
181.0428227;93.05038982;1
176.1296107;89.44124252;1
172.8388618;80.32834061;1
176.0116674;78.16167481;1
186.6676605;99.17177127;1
168.4552574;75.83429728;1
182.5580608;95.83799385;1
170.9587001;78.03411391;1
174.9515237;82.67986309;1
179.7982054;88.2973118;1
177.7603886;87.14018616;1
171.8541383;77.86981682;1
175.6726735;86.55286625;1
175.8026265;93.28773725;1
172.72159;80.54503518;1
168.5585547;69.53364453;1
171.8853904;79.24015163;1
172.1727264;89.93730439;1
169.832121;85.89982953;1
180.0018483;90.54747173;1
183.501598;92.23123881;1
171.7193889;81.7482158;1
177.0340579;89.36614832;1
172.8834463;85.43117744;1
160.3203641;72.90553436;1
179.0838605;84.86882097;1
188.7167186;103.8976494;1
168.9572154;75.7717199;1
178.9827847;82.90376691;1
171.8393068;82.75792679;1
173.5439238;83.09079789;1
191.8543568;103.3765296;1
166.3147977;74.59732373;1
181.2693757;97.5050998;1
183.3248476;92.50063131;1
171.2423314;75.52931665;1
161.8062899;69.19327803;1
183.1083441;95.29521942;1
166.4046028;78.53915073;1
162.5883784;68.54027864;1
169.3151118;82.87823746;1
184.430591;98.2270118;1
170.1964595;89.70489785;1
176.9544725;87.32829908;1
165.2994497;79.24875719;1
175.8142405;85.80476243;1
170.8091646;85.26198044;1
178.3459658;87.47278247;1
170.6127128;84.80214981;1
176.3716256;88.63827034;1
179.5612976;83.87389989;1
165.2452387;68.29064769;1
173.6643306;85.45478387;1
168.697692;87.80094852;1
180.6350886;91.9074464;1
178.9020226;84.60328015;1
172.0895112;85.47633572;1
174.8078299;89.62212597;1
184.56759;99.71759537;1
200.6568056;122.4443077;1
170.6269698;80.0215439;1
169.508403;75.39771672;1
170.2971369;72.63315902;1
187.9930364;103.3743781;1
165.5946685;70.17763842;1
171.5188382;75.83201186;1
172.1340073;77.23209202;1
176.1745506;80.60881098;1
176.3664868;80.8918616;1
165.0519577;68.48700347;1
172.8158432;79.56695605;1
183.8076809;88.44164936;1
178.1393596;92.05807503;1
172.7078088;69.21672191;1
170.283098;85.53519251;1
185.8367628;96.8297017;1
179.2607833;88.34128816;1
175.6607557;80.60044403;1
187.9261927;98.67535704;1
176.3938324;90.17134561;1
176.4545733;83.12725908;1
181.6907771;98.95839375;1
183.6023682;94.12268173;1
172.1503872;78.95601445;1
172.2114923;82.62733479;1
180.4304124;97.26802448;1
173.7237166;76.93170025;1
174.6884657;86.83737397;1
180.9344509;91.05664329;1
171.3189801;79.23823673;1
169.8160623;76.8144312;1
168.107311;77.80585346;1
169.862263;76.39441435;1
174.2211939;81.14695814;1
162.5057996;71.74939209;1
168.8670903;76.9213032;1
167.3082036;76.08536843;1
175.8004541;85.69053308;1
186.7466698;96.53791346;1
165.6051128;66.83005455;1
178.6540168;97.15459663;1
177.2013242;88.89550344;1
179.5282065;90.48011621;1
172.5133599;83.23981923;1
182.5840911;96.07786867;1
180.6634966;79.59535665;1
170.3779452;82.32493964;1
172.7793707;77.00076947;1
172.6390573;88.41426427;1
169.8695697;84.75326982;1
178.7857386;93.83343618;1
186.8602975;99.50284472;1
167.1486546;70.23928758;1
179.235016;81.84865626;1
172.9382387;84.94806434;1
196.7625455;114.5381812;1
183.8795216;94.97548648;1
166.212628;80.92808301;1
167.4076596;76.29070705;1
192.0850396;109.3888118;1
176.8942554;88.45065784;1
177.1135655;93.07424327;1
175.2870299;80.53824415;1
175.2859571;94.5742382;1
174.4933651;83.54498755;1
178.8527238;83.97158003;1
172.43766;76.75747431;1
181.6669435;88.1017072;1
172.3134246;75.34970911;1
178.545204;85.82730445;1
179.9015517;89.76206524;1
175.6585111;86.48323483;1
188.335558;95.79953195;1
176.2630364;87.39614645;1
184.3980639;93.01385041;1
176.0971913;81.79539378;1
163.2197584;73.1571982;1
158.5428222;73.7150528;1
168.2219029;71.05518129;1
163.1627495;61.3024002;1
183.0966608;95.52676815;1
178.4308347;92.02782946;1
167.2036173;76.38153407;1
191.0309158;103.2115337;1
186.5955242;101.1656135;1
169.2375231;79.31418889;1
170.5977615;87.70626266;1
172.6951382;85.31297616;1
162.8769082;69.31458042;1
178.2494667;85.80809554;1
176.5873203;78.90097906;1
181.8864013;92.73850901;1
173.4255085;82.63284358;1
189.3940867;95.55002782;1
184.4880911;94.36111426;1
185.4354868;91.49463356;1
182.7797917;94.70070559;1
175.9824237;86.13888848;1
171.0996432;80.44218035;1
170.9050339;81.18325773;1
178.039057;75.8736547;1
163.4154532;79.67495515;1
177.4669624;88.75949795;1
162.5419637;70.27808351;1
169.4005137;84.06830848;1
183.9853095;91.4353276;1
176.9783817;96.01514065;1
171.8106522;75.40293273;1
173.7737572;85.71293559;1
183.1069777;90.90037519;1
178.4225342;87.53381027;1
181.2798326;93.21473982;1
180.6027764;91.54171206;1
176.2141706;88.99096856;1
178.147846;87.42954816;1
170.8950782;79.35334966;1
179.6874297;91.21513932;1
168.5735528;75.46570804;1
170.7538618;80.41109962;1
173.4049049;78.03959398;1
173.1530564;81.05174841;1
171.888899;83.32877454;1
168.8460855;76.59751385;1
194.4859547;104.2440341;1
175.1673775;85.04286372;1
184.0137243;89.17561877;1
172.8253102;92.13677929;1
169.4622512;82.46017537;1
179.5091931;84.24484524;1
181.5414149;86.41830938;1
181.8196888;94.29702903;1
171.2511253;82.13711976;1
176.6153333;91.01035095;1
179.7420798;85.62016187;1
171.7107629;67.8309153;1
180.945231;93.14544666;1
176.7385678;97.32700928;1
186.3493639;98.27482656;1
186.6859673;101.3211902;1
176.3013865;84.84575456;1
182.341221;100.5453541;1
171.7017536;76.56525134;1
171.8844527;81.26405953;1
174.2200293;82.57652091;1
181.2359367;94.48392146;1
172.5561879;94.18769382;1
171.2926392;78.5626576;1
177.7854964;96.17096629;1
174.0346495;85.21604298;1
169.3993851;71.98794193;1
173.9425245;84.24755857;1
187.9291505;90.96788469;1
186.2686334;101.0731065;1
184.3044731;94.62945392;1
171.8948756;87.7943471;1
177.6440108;92.59917772;1
165.926339;73.94791033;1
173.1419101;89.42384144;1
175.927408;93.75670338;1
177.8798592;89.65657888;1
175.3334466;79.12922228;1
175.6213733;79.74260615;1
169.6267557;80.09614191;1
176.4135053;88.35404424;1
181.4985943;95.09196615;1
178.6940739;85.17935289;1
183.1039775;99.45424093;1
175.8969705;79.93276413;1
169.4188138;74.39193618;1
172.9095342;80.26187099;1
161.0745214;70.80690831;1
171.2658874;80.32441349;1
179.0948774;86.78327385;1
174.4055286;83.56589397;1
170.5003844;77.11728116;1
176.5670929;79.00907095;1
152.2441701;64.15400404;1
172.7841616;72.60103856;1
171.7661722;87.87745136;1
176.956019;98.29099023;1
171.0690196;85.97907578;1
170.7914178;82.38650193;1
181.3031172;93.36619389;1
174.498316;84.72202296;1
161.0343481;68.99342679;1
183.4355898;89.97200236;1
177.6279678;84.25728057;1
163.8035201;75.6028644;1
181.8196808;87.40455159;1
177.068322;91.22578124;1
177.7192691;85.6083926;1
183.5253415;85.08488977;1
182.3601094;92.63503802;1
170.090851;86.3372329;1
173.4032962;89.27135325;1
170.2712597;79.57014407;1
166.9820692;80.77381711;1
175.5725669;81.19031521;1
180.754583;92.19020734;1
173.2525951;79.0575187;1
176.4619967;93.7616051;1
173.0876928;82.20672327;1
161.1855044;75.16908336;1
171.4788494;79.85733527;1
167.4808739;72.78471166;1
182.6101036;92.16365869;1
164.6025168;75.1040773;1
182.1932127;92.3452189;1
166.8895291;78.48472698;1
185.0595223;97.98854663;1
178.3658567;84.3288017;1
166.5295225;73.70608419;1
171.4424185;81.08250054;1
164.6457753;75.63575416;1
176.7808934;78.87624964;1
171.8868405;82.54658754;1
182.6427446;96.54241053;1
168.7881778;79.32599396;1
172.9892452;84.61793035;1
165.2978708;74.972248;1
185.6028214;93.78237734;1
169.3075623;78.4299129;1
170.0108704;83.03191637;1
176.816995;83.53671287;1
175.5254262;83.17672824;1
166.3259839;79.15149952;1
164.3929204;68.30814387;1
175.3374482;83.37960917;1
159.8903356;69.86808412;1
172.7287981;84.52152049;1
171.513768;81.65829907;1
165.5927288;70.87809481;1
177.2174981;76.98391021;1
190.1959824;107.1930512;1
171.8885378;77.01164397;1
179.0436362;85.62280859;1
163.7928913;72.28055763;1
188.9695459;96.43363619;1
165.3389239;75.22128933;1
181.383316;85.80716668;1
181.9948717;83.89197925;1
170.1903537;86.41976977;1
176.1400437;82.47237389;1
174.0829201;82.22007096;1
184.4235514;100.3063928;1
173.3191508;84.69054608;1
180.68721;86.76520149;1
173.5421158;83.25934714;1
179.2562493;96.62578282;1
175.3381602;83.32375545;1
173.3971304;84.48516688;1
180.7733535;90.86469013;1
178.6247371;90.25545058;1
157.7559465;66.10803446;1
175.6539897;81.06654295;1
163.213769;71.66830865;1
176.5536828;87.34432047;1
186.9050829;97.84812;1
186.4496078;94.90283832;1
168.0628217;78.99100979;1
182.525094;89.98056524;1
174.2098468;84.93808565;1
169.221758;75.5699544;1
178.5333964;87.40949058;1
178.8218909;86.54332764;1
186.6577305;95.22673854;1
163.4747443;79.40368505;1
172.1563276;82.61425503;1
182.4819277;91.67934485;1
175.0473838;87.36163388;1
172.8607166;79.93181827;1
161.976722;73.0168323;1
169.9037452;86.66802234;1
174.711037;85.09544844;1
172.2211535;71.81280984;1
160.7138048;64.96538401;1
171.1409314;84.66081106;1
162.7198986;75.59415531;1
188.0478783;98.78267482;1
181.1468336;90.13717504;1
178.8399695;93.58137807;1
176.6824836;85.03015903;1
158.3606588;63.12771931;1
181.2371503;94.9251157;1
180.0067711;90.48011536;1
161.9355381;70.95720313;1
169.3819959;81.31414253;1
170.3192006;77.01339019;1
184.756025;86.29603566;1
161.219932;63.98948974;1
180.7732922;83.92368654;1
163.7399578;71.34262163;1
168.678146;80.33851188;1
170.6984364;76.63586921;1
180.9839792;93.1310328;1
168.8801961;77.54640935;1
182.1776662;91.73164508;1
172.6691048;83.61672484;1
171.6560615;82.01992542;1
172.809142;73.52581928;1
165.0079819;74.86194233;1
174.0959905;84.9531229;1
172.5951273;81.04401861;1
195.0881128;103.0477745;1
167.0392735;74.02759196;1
178.7280973;84.03497284;1
173.5138;84.40816435;1
176.5026865;85.18968405;1
181.6001962;87.47722865;1
155.5161448;69.62402659;1
177.8610906;89.45822068;1
193.0231352;104.9194562;1
166.9795015;66.20937981;1
171.096493;90.20130757;1
178.8156807;92.30711781;1
168.6159491;73.4771112;1
172.3556093;86.94346136;1
192.2635576;106.6379475;1
156.1109732;61.45628828;1
150.8268499;61.8553313;1
168.6378515;84.38398099;1
180.5719837;89.80995823;1
176.7244925;87.28632903;1
170.9054191;82.77469377;1
186.99906;102.1737614;1
178.9589983;85.04224071;1
165.4407809;62.88200813;1
173.6345833;80.00612278;1
164.7096055;71.52763648;1
180.7448772;87.23406652;1
159.5454148;69.61265191;1
166.6462719;69.34832819;1
185.3333352;91.89337544;1
167.7524409;77.45974779;1
178.6662876;93.53082545;1
164.9475736;60.54965237;1
167.3180146;79.13766697;1
164.1194981;69.51528898;1
170.1381805;78.75899007;1
177.8495419;89.00241798;1
165.3678245;67.62218539;1
170.8383628;82.39154387;1
182.829224;86.628645;1
173.9829757;87.22890735;1
180.2056693;91.63134345;1
164.2945875;72.92057332;1
175.4648929;79.088929;1
170.3010811;78.82828751;1
170.5233443;80.71853113;1
177.146311;90.65363786;1
174.9921045;81.94640161;1
178.4436385;85.83758212;1
158.2608939;67.77283301;1
178.9735128;83.90985192;1
161.8359764;63.22500921;1
186.5874093;90.64317867;1
181.9867031;90.26725123;1
178.1642007;82.91709611;1
169.269585;70.6411854;1
179.7101105;89.72285811;1
173.1074372;87.6006117;1
175.1424474;80.85613856;1
180.6468996;87.89337526;1
174.872935;80.84213499;1
181.1892462;83.68255646;1
188.8241229;94.89229617;1
176.097823;81.15844624;1
180.6056569;93.53276625;1
181.6232239;93.37119989;1
181.8124278;90.88123515;1
178.6832984;88.13097146;1
168.6620885;75.26346244;1
189.2754051;91.59091686;1
183.4639513;93.525414;1
185.68939;93.98618928;1
176.6774518;82.23188095;1
184.5515019;100.628545;1
166.8901256;72.65456418;1
172.7498418;79.37192311;1
178.2794687;87.46486166;1
179.9313553;96.93248793;1
167.8225361;81.49859867;1
169.0576098;70.12589043;1
189.2832691;98.20099378;1
161.8803922;73.56962509;1
177.5363915;84.83300337;1
192.659285;103.0739072;1
173.7077285;84.09970091;1
180.3616927;94.12711108;1
173.3949377;83.89501042;1
183.8755283;97.81191183;1
170.6046736;71.8684335;1
176.2225333;88.20360197;1
173.8995102;82.94966519;1
173.8198005;88.93563847;1
175.2302485;81.79861914;1
179.3655617;84.10197972;1
165.1978714;77.38437076;1
185.4814823;93.09818285;1
174.5494177;82.74645048;1
175.0702844;90.7301603;1
190.873146;100.376067;1
160.4118515;54.07839271;1
163.8242239;77.02540391;1
175.6904898;82.45620024;1
170.4794001;80.84650495;1
164.015158;80.14463356;1
177.7540045;87.8542347;1
170.9185699;70.16704944;1
171.6499977;76.0006153;1
177.8779102;90.11170002;1
170.9057625;90.25243225;1
172.0035852;79.437279;1
180.9811403;89.03272754;1
180.2932806;86.68428484;1
169.6694004;78.55266762;1
168.6142831;78.34079451;1
186.724531;95.41939661;1
176.2103694;83.41807722;1
174.5503455;78.86081756;1
181.7098182;94.01719574;1
185.5957596;94.17352736;1
176.5432825;84.97422947;1
170.86291;86.33174463;1
175.301338;90.11689901;1
185.1377302;100.1850984;1
179.6057834;91.64080792;1
175.1694915;82.33000893;1
178.9993755;90.96405599;1
175.2759954;86.53882124;1
168.7739061;73.89616382;1
174.9421854;80.33248776;1
173.7948444;81.74965071;1
188.5754246;105.3209283;1
175.4353516;90.14611823;1
186.4386245;94.43132191;1
178.4955067;84.22602332;1
188.8257866;95.28867851;1
171.9715455;89.31213955;1
168.7942806;73.83722531;1
175.4015966;92.63435404;1
172.8107387;78.20236227;1
174.6599793;94.91222424;1
180.0669991;91.34604836;1
179.9991712;91.38845259;1
175.8292526;76.07176789;1
173.8365237;86.53772533;1
173.3638563;81.29349466;1
183.4559011;92.24043961;1
179.9509264;89.02780497;1
174.7193211;85.23936494;1
174.9419309;76.3533038;1
169.5272297;77.39788318;1
156.6555332;65.65215999;1
160.8613155;62.65196964;1
164.883928;67.53147622;1
185.3264293;92.59913665;1
177.988713;93.1464444;1
167.6779942;76.68890631;1
169.3767277;79.1706732;1
158.4998951;65.55331384;1
176.7516914;88.20787111;1
185.6356313;104.6162259;1
179.4483096;87.76410654;1
183.825047;90.42006104;1
175.9291092;80.88622426;1
168.1625167;76.02252147;1
164.0911309;67.99896263;1
173.6562366;74.78608995;1
174.9825911;87.2737809;1
165.240471;79.07290347;1
181.7015824;93.96805414;1
185.5718376;88.91572307;1
165.9517503;69.89344947;1
177.2880805;82.27577052;1
182.6227296;92.27154956;1
177.5283159;88.22350077;1
175.9211405;89.52915276;1
174.17016;87.34998489;1
188.3487838;96.27044347;1
171.4575349;85.71726469;1
184.8954551;98.48674941;1
175.0301079;83.72586653;1
174.5501443;88.7393068;1
173.5133484;76.99811326;1
155.1291972;55.63723889;1
176.7169226;75.18582422;1
180.7591454;90.11860292;1
182.292809;82.57244524;1
173.1312895;77.31343625;1
164.82168;71.31487038;1
168.8421327;80.09094317;1
170.6192469;74.84185236;1
158.9078394;74.39999219;1
177.9262438;80.08588628;1
176.08852;80.43700127;1
166.6244532;66.36479793;1
175.4570468;85.3782925;1
164.7763293;73.61010355;1
179.5883981;92.02294752;1
161.9116062;66.2853565;1
167.9093364;77.21646535;1
163.9934841;74.7793355;1
182.8626611;85.51699674;1
185.6121675;92.43050491;1
167.7287876;72.65023303;1
179.8401311;87.05115635;1
165.6194857;80.29462974;1
168.2567543;73.3244369;1
167.6310192;83.20665747;1
171.4925903;71.70673001;1
168.4199592;73.69888294;1
153.0835339;57.34948424;1
174.4906941;77.61588664;1
169.5047941;82.30982206;1
170.8741656;84.02951554;1
169.0626658;74.81334861;1
171.4915788;78.69390146;1
175.6378893;82.88143772;1
176.3169433;88.13367406;1
181.9058486;94.48494859;1
178.5897985;89.22892871;1
173.723787;89.69974623;1
172.1551976;86.84726556;1
179.0421937;78.93088868;1
189.7556888;97.6079405;1
170.4738857;84.84076366;1
171.753496;88.21715168;1
175.4411384;87.72547155;1
176.4250029;85.22035178;1
166.4196353;80.85689758;1
181.5159205;79.0690969;1
171.25757;80.03858977;1
184.0200705;96.76169177;1
183.1037905;87.44693899;1
181.1815342;88.16375482;1
175.9704462;78.58186464;1
179.7526559;85.58323615;1
166.1392331;65.04218291;1
159.4840385;62.27853892;1
173.4282583;83.18778071;1
167.9166122;82.93666619;1
175.388621;86.85817455;1
180.8786731;89.81657521;1
171.6886642;78.83486171;1
166.1390393;76.02225795;1
181.0342491;94.83582685;1
183.9788486;92.77300635;1
179.9787976;90.68770406;1
178.235556;87.23257862;1
183.1918732;91.11435198;1
177.905199;91.40427415;1
178.4265018;85.10462529;1
176.379515;83.64444575;1
173.8588055;86.9952819;1
184.6288258;88.09149096;1
178.2347861;94.22972668;1
186.5222416;99.18009072;1
177.5348851;90.75753331;1
185.8799303;101.3140918;1
173.7646379;83.51412895;1
178.0971041;95.22720766;1
174.1935233;89.078917;1
164.0206921;72.63754693;1
164.8752634;72.19732679;1
176.9236119;85.99086533;1
176.7394073;90.37091208;1
177.8890736;82.23345995;1
170.6237755;81.03171783;1
179.4823424;85.7776443;1
172.7202061;82.15239999;1
175.5902971;81.18201064;1
172.8470655;78.54705927;1
169.5143356;87.85772266;1
178.9220889;88.39082549;1
176.2751098;86.1405478;1
177.6669962;85.40361437;1
174.6058421;85.60409852;1
165.6565775;70.35716596;1
171.4624492;77.99321505;1
164.7067103;70.04132539;1
175.5315216;86.68880177;1
175.151894;82.62698994;1
166.5006177;79.7726199;1
167.0113135;76.03948224;1
171.6149517;70.83053963;1
164.6633017;66.64603894;1
168.1019718;70.97092549;1
180.7790861;87.85489505;1
179.0248665;97.72678993;1
172.6668045;81.36771457;1
183.6655328;92.17461686;1
190.0276933;105.3103752;1
188.0029187;94.19988974;1
178.4006841;83.5726203;1
174.0624219;78.23811287;1
166.0806806;71.14092662;1
170.917627;84.2892204;1
167.3674219;79.48211888;1
188.2594207;98.57330487;1
173.9571771;87.85787258;1
181.4994781;81.38012982;1
175.8808917;79.4706734;1
166.3535123;77.4649891;1
169.7132886;80.19531835;1
182.3687454;93.37835097;1
172.9095431;77.86644431;1
178.3393731;84.22347373;1
195.1804042;96.02003014;1
161.8608062;75.27411214;1
160.5859748;78.01578871;1
170.6152901;71.82256833;1
175.1322888;82.44138745;1
178.8559552;98.05664683;1
178.0503859;80.12297051;1
173.2911438;84.44319724;1
165.2823328;79.23134299;1
164.1510613;61.63014159;1
173.6713085;86.58514414;1
167.0288733;74.41560608;1
182.7491554;94.42378016;1
169.4324102;78.89245163;1
173.4287172;83.81583185;1
185.3570335;99.12598713;1
173.0534282;79.37308371;1
174.2501283;84.79165125;1
166.4249478;72.53353108;1
181.4299063;93.28962772;1
188.318415;99.34318745;1
166.6237791;74.93402391;1
185.5109496;89.18594642;1
180.4922879;85.86152867;1
166.7792559;77.07881598;1
176.7058579;82.93268172;1
191.1590202;103.1460944;1
182.6537154;92.53140196;1
186.7956861;97.20784159;1
166.0896579;80.92424003;1
172.4527324;80.80603086;1
172.5159653;81.29064993;1
169.3132589;83.07098768;1
185.8816894;94.71163832;1
178.124834;87.1116242;1
184.7387407;96.90881787;1
175.1767509;79.61547563;1
176.4666935;83.04979663;1
157.9446385;69.29334619;1
172.8432681;82.88245586;1
166.6095265;77.65261994;1
178.6387422;84.16722908;1
184.1612019;92.80143148;1
180.7329806;86.55826539;1
172.7337897;88.32389534;1
185.3678045;91.69015128;1
172.0047192;82.70358117;1
174.0464669;85.28495832;1
168.532381;77.86175494;1
173.1774364;78.44086667;1
182.5719409;95.71029986;1
182.2845204;91.06617737;1
180.7299506;95.26004839;1
167.879571;79.65930281;1
179.8723348;84.62489598;1
181.1066754;93.49873847;1
177.3079783;84.65919113;1
166.4268685;79.62417817;1
174.1382179;86.66165065;1
183.5592316;95.90226209;1
161.4946372;64.47834902;1
180.4536804;93.3529879;1
166.8231108;73.9873251;1
165.6266605;68.87785445;1
164.6890118;64.72828626;1
177.710619;84.55852281;1
171.1414366;77.09811695;1
160.6062625;74.60418824;1
178.7533743;81.76796222;1
181.8857417;87.56015518;1
170.4023818;80.00781804;1
162.492835;72.59115723;1
171.6417009;81.82291622;1
165.58987;84.05814549;1
182.3262698;93.04727214;1
183.1347609;93.52563579;1
183.8253718;95.32303584;1
185.6721808;97.82726276;1
177.5727578;82.35427606;1
163.9845043;73.41939644;1
178.6791053;89.65229903;1
174.0890051;81.43830678;1
172.1850265;84.40772671;1
184.4779716;87.22402114;1
170.6791586;81.27401123;1
192.9050408;107.7404119;1
162.4488134;69.22714199;1
175.2921494;89.03516148;1
165.0145206;78.24261627;1
183.0205231;91.76176666;1
170.1207365;87.90194018;1
178.5114196;84.77201074;1
170.6706552;81.50691295;1
167.3938431;76.01664064;1
187.1900224;105.5413505;1
172.6556861;77.88002578;1
166.6999505;81.63044172;1
167.1928349;74.18857077;1
182.1583098;86.61873505;1
186.7008413;93.18507532;1
162.6420899;66.83504954;1
173.4309657;90.5228299;1
188.8203966;99.94714197;1
177.3212597;93.5535513;1
181.4015819;94.88733179;1
186.1604315;103.6547778;1
183.1010602;93.14696408;1
162.3429344;76.11899842;1
183.5082049;87.76040599;1
179.3164423;85.46515834;1
179.9986649;97.49723078;1
182.7743048;89.97921836;1
173.1104026;80.80081709;1
175.0810377;85.97887779;1
168.3999503;81.72393019;1
165.79479;67.99755393;1
173.9494344;82.03913224;1
166.7295012;77.1431507;1
174.9266258;81.096974;1
173.8869517;82.25097377;1
176.0761156;88.1315207;1
178.9793689;92.18071663;1
184.5697144;99.36288689;1
176.1227551;82.49651882;1
174.1651569;84.34277782;1
181.9092731;91.46455872;1
175.0160124;79.56692216;1
184.5678404;85.43999197;1
181.3059905;98.57981312;1
178.5141521;95.95442001;1
179.6044313;89.37001545;1
174.0439757;84.67972874;1
156.8212706;63.49658894;1
174.6820585;85.05706608;1
186.8643363;93.13354197;1
169.0617152;81.27735611;1
178.5868355;94.5562343;1
184.3131202;96.03919582;1
187.1721123;103.6049102;1
173.0797703;77.46029542;1
173.8809352;84.44832915;1
187.5508804;104.0088488;1
